s,E0,E1,E2,E3,gap,K
8.725000000000000533e-01,-1.323804363757175251e+00,-4.599683644603937971e-01,8.724999999999998312e-01,9.112727282175684396e-01,8.638359992967814538e-01,4.610203002167724273e-01
8.729999999999999982e-01,-1.324426677740993430e+00,-4.600287600995964787e-01,8.729999999999998872e-01,9.114554378405902435e-01,8.643979176413969512e-01,4.582429263884583714e-01
8.735000000000000542e-01,-1.325049627254000661e+00,-4.600899060435121868e-01,8.734999999999999432e-01,9.116395332975124610e-01,8.649597212104884747e-01,4.554752223340333694e-01
8.739999999999999991e-01,-1.325673210918071110e+00,-4.601518030157912276e-01,8.739999999999998881e-01,9.118250139338628379e-01,8.655214079022799378e-01,4.527171627086722383e-01
8.745000000000000551e-01,-1.326297427359804715e+00,-4.602144517287986014e-01,8.744999999999999440e-01,9.120118790886032611e-01,8.660829756310061134e-01,4.499687221446386776e-01
8.750000000000000000e-01,-1.326922275210508539e+00,-4.602778528836444782e-01,8.750000000000000000e-01,9.122001280941525181e-01,8.666444223268641167e-01,4.472298752526554511e-01
8.755000000000000560e-01,-1.327547753106184114e+00,-4.603420071702130079e-01,8.754999999999999449e-01,9.123897602763975101e-01,8.672057459359711062e-01,4.445005966232544181e-01
8.760000000000000009e-01,-1.328173859687509895e+00,-4.604069152671946275e-01,8.760000000000003340e-01,9.125807749547044656e-01,8.677669444203153226e-01,4.417808608281146854e-01
8.765000000000000568e-01,-1.328800593599826385e+00,-4.604725778421171478e-01,8.764999999999998348e-01,9.127731714419431430e-01,8.683280157577092373e-01,4.390706424213794978e-01
8.770000000000000018e-01,-1.329427953493122594e+00,-4.605389955513754519e-01,8.769999999999998908e-01,9.129669490444973778e-01,8.688889579417471420e-01,4.363699159409565320e-01
8.775000000000000577e-01,-1.330055938022017603e+00,-4.606061690402633579e-01,8.775000000000001688e-01,9.131621070622805147e-01,8.694497689817541897e-01,4.336786559098037563e-01
8.780000000000000027e-01,-1.330684545845746802e+00,-4.606740989430056499e-01,8.779999999999998916e-01,9.133586447887531712e-01,8.700104469027412080e-01,4.309968368371964731e-01
8.785000000000000586e-01,-1.331313775628149010e+00,-4.607427858827892186e-01,8.785000000000001696e-01,9.135565615109382254e-01,8.705709897453597357e-01,4.283244332199767079e-01
8.790000000000000036e-01,-1.331943626037646045e+00,-4.608122304717930939e-01,8.790000000000000036e-01,9.137558565094390239e-01,8.711313955658529506e-01,4.256614195437919412e-01
8.795000000000000595e-01,-1.332574095747231180e+00,-4.608824333112226945e-01,8.794999999999999485e-01,9.139565290584535928e-01,8.716916624360084853e-01,4.230077702843103027e-01
8.800000000000000044e-01,-1.333205183434452490e+00,-4.609533949913401929e-01,8.800000000000001155e-01,9.141585784257920677e-01,8.722517884431122415e-01,4.203634599084259960e-01
8.805000000000000604e-01,-1.333836887781398639e+00,-4.610251160914962121e-01,8.805000000000000604e-01,9.143620038728943467e-01,8.728117716899024270e-01,4.177284628754416307e-01
8.810000000000000053e-01,-1.334469207474682007e+00,-4.610975971801629103e-01,8.809999999999998943e-01,9.145668046548450780e-01,8.733716102945190407e-01,4.151027536382466132e-01
8.815000000000000613e-01,-1.335102141205425585e+00,-4.611708388149668991e-01,8.815000000000001723e-01,9.147729800203920902e-01,8.739313023904586863e-01,4.124863066444633963e-01
8.820000000000000062e-01,-1.335735687669243887e+00,-4.612448415427188309e-01,8.819999999999998952e-01,9.149805292119630451e-01,8.744908461265250565e-01,4.098790963375982255e-01
8.825000000000000622e-01,-1.336369845566233616e+00,-4.613196058994489257e-01,8.824999999999999512e-01,9.151894514656828683e-01,8.750502396667847460e-01,4.072810971581528605e-01
8.830000000000000071e-01,-1.337004613600953462e+00,-4.613951324104384466e-01,8.829999999999997851e-01,9.153997460113917350e-01,8.756094811905150710e-01,4.046922835447449018e-01
8.835000000000000631e-01,-1.337639990482409669e+00,-4.614714215902508410e-01,8.834999999999999520e-01,9.156114120726602801e-01,8.761685688921587722e-01,4.021126299351978628e-01
8.840000000000000080e-01,-1.338275974924044043e+00,-4.615484739427688221e-01,8.840000000000001190e-01,9.158244488668122463e-01,8.767275009812751652e-01,3.995421107676219163e-01
8.845000000000000639e-01,-1.338912565643714636e+00,-4.616262899612226245e-01,8.845000000000000639e-01,9.160388556049376962e-01,8.772862756824919561e-01,3.969807004814753237e-01
8.850000000000000089e-01,-1.339549761363684199e+00,-4.617048701282256418e-01,8.849999999999996758e-01,9.162546314919097767e-01,8.778448912354586131e-01,3.944283735186177586e-01
8.855000000000000648e-01,-1.340187560810602196e+00,-4.617842149158081777e-01,8.854999999999999538e-01,9.164717757264098097e-01,8.784033458947939632e-01,3.918851043243464227e-01
8.860000000000000098e-01,-1.340825962715491038e+00,-4.618643247854501976e-01,8.859999999999998987e-01,9.166902875009412810e-01,8.789616379300408955e-01,3.893508673484171179e-01
8.865000000000000657e-01,-1.341464965813732091e+00,-4.619452001881120817e-01,8.864999999999999547e-01,9.169101660018438293e-01,8.795197656256199537e-01,3.868256370460457227e-01
8.870000000000000107e-01,-1.342104568845048140e+00,-4.620268415642727056e-01,8.870000000000000107e-01,9.171314104093206687e-01,8.800777272807753793e-01,3.843093878789103912e-01
8.875000000000000666e-01,-1.342744770553490508e+00,-4.621092493439612481e-01,8.874999999999999556e-01,9.173540198974512450e-01,8.806355212095292595e-01,3.818020943161245517e-01
8.880000000000000115e-01,-1.343385569687423509e+00,-4.621924239467898876e-01,8.880000000000003446e-01,9.175779936342127741e-01,8.811931457406336765e-01,3.793037308352045223e-01
8.885000000000000675e-01,-1.344026964999507801e+00,-4.622763657819891070e-01,8.885000000000000675e-01,9.178033307814965625e-01,8.817505992175187490e-01,3.768142719230184179e-01
8.890000000000000124e-01,-1.344668955246687725e+00,-4.623610752484403341e-01,8.889999999999996794e-01,9.180300304951279911e-01,8.823078799982473353e-01,3.743336920767298404e-01
8.895000000000000684e-01,-1.345311539190175765e+00,-4.624465527347142446e-01,8.895000000000001794e-01,9.182580919248897189e-01,8.828649864554615201e-01,3.718619658047163101e-01
8.900000000000000133e-01,-1.345954715595436557e+00,-4.625327986190971852e-01,8.899999999999999023e-01,9.184875142145335625e-01,8.834219169763393165e-01,3.693990676274841456e-01
8.905000000000000693e-01,-1.346598483232173571e+00,-4.626198132696323628e-01,8.905000000000001803e-01,9.187182965018054759e-01,8.839786699625411526e-01,3.669449720785658564e-01
8.910000000000000142e-01,-1.347242840874312231e+00,-4.627075970441528741e-01,8.910000000000000142e-01,9.189504379184644245e-01,8.845352438301593567e-01,3.644996537054062125e-01
8.915000000000000702e-01,-1.347887787299986595e+00,-4.627961502903142899e-01,8.914999999999999591e-01,9.191839375903012588e-01,8.850916370096723051e-01,3.620630870702347126e-01
8.920000000000000151e-01,-1.348533321291525366e+00,-4.628854733456301274e-01,8.920000000000001261e-01,9.194187946371558118e-01,8.856478479458952391e-01,3.596352467509218442e-01
8.925000000000000711e-01,-1.349179441635434351e+00,-4.629755665375069329e-01,8.925000000000000711e-01,9.196550081729406578e-01,8.862038750979274182e-01,3.572161073418316790e-01
8.930000000000000160e-01,-1.349826147122383357e+00,-4.630664301832803642e-01,8.930000000000001270e-01,9.198925773056629840e-01,8.867597169391030487e-01,3.548056434546535964e-01
8.935000000000000719e-01,-1.350473436547191763e+00,-4.631580645902467763e-01,8.935000000000001830e-01,9.201315011374380237e-01,8.873153719569449871e-01,3.524038297192219060e-01
8.940000000000000169e-01,-1.351121308708813196e+00,-4.632504700557010247e-01,8.939999999999996838e-01,9.203717787645142590e-01,8.878708386531122265e-01,3.500106407843303624e-01
8.945000000000000728e-01,-1.351769762410321096e+00,-4.633436468669712704e-01,8.945000000000001839e-01,9.206134092772919608e-01,8.884261155433498258e-01,3.476260513185261969e-01
8.950000000000000178e-01,-1.352418796458893180e+00,-4.634375953014532312e-01,8.950000000000000178e-01,9.208563917603466153e-01,8.889812011574399486e-01,3.452500360108997635e-01
8.955000000000000737e-01,-1.353068409665798555e+00,-4.635323156266454303e-01,8.954999999999999627e-01,9.211007252924442446e-01,8.895360940391531246e-01,3.428825695718532018e-01
8.960000000000000187e-01,-1.353718600846380848e+00,-4.636278081001858342e-01,8.960000000000001297e-01,9.213464089465669415e-01,8.900907927461949587e-01,3.405236267338682121e-01
8.964999999999999636e-01,-1.354369368820045327e+00,-4.637240729698857145e-01,8.964999999999998526e-01,9.215934417899313003e-01,8.906452958501596129e-01,3.381731822522516251e-01
8.970000000000000195e-01,-1.355020712410243799e+00,-4.638211104737666179e-01,8.969999999999999085e-01,9.218418228840110640e-01,8.911996019364771815e-01,3.358312109058770312e-01
8.974999999999999645e-01,-1.355672630444460625e+00,-4.639189208400957276e-01,8.975000000000001865e-01,9.220915512845558881e-01,8.917537096043648415e-01,3.334976874979124761e-01
8.980000000000000204e-01,-1.356325121754195839e+00,-4.640175042874185585e-01,8.979999999999996874e-01,9.223426260416139888e-01,8.923076174667772253e-01,3.311725868565346675e-01
8.984999999999999654e-01,-1.356978185174954055e+00,-4.641168610246009796e-01,8.984999999999996323e-01,9.225950461995551244e-01,8.928613241503531306e-01,3.288558838356372416e-01
8.990000000000000213e-01,-1.357631819546227581e+00,-4.642169912508596896e-01,8.990000000000000213e-01,9.228488107970873600e-01,8.934148282953678910e-01,3.265475533155218213e-01
8.994999999999999662e-01,-1.358286023711483548e+00,-4.643178951557995204e-01,8.995000000000000773e-01,9.231039188672829354e-01,8.939681285556839718e-01,3.242475702035817475e-01
9.000000000000000222e-01,-1.358940796518147920e+00,-4.644195729194500744e-01,9.000000000000001332e-01,9.233603694375980275e-01,8.945212235986979010e-01,3.219559094349751516e-01
9.004999999999999671e-01,-1.359596136817592393e+00,-4.645220247123023616e-01,9.004999999999998561e-01,9.236181615298941772e-01,8.950741121052900873e-01,3.196725459732869812e-01
9.010000000000000231e-01,-1.360252043465119520e+00,-4.646252506953428840e-01,9.010000000000001341e-01,9.238772941604620481e-01,8.956267927697766362e-01,3.173974548111772598e-01
9.014999999999999680e-01,-1.360908515319948275e+00,-4.647292510200922711e-01,9.014999999999999680e-01,9.241377663400401898e-01,8.961792642998560598e-01,3.151306109710261261e-01
9.020000000000000240e-01,-1.361565551245200290e+00,-4.648340258286400295e-01,9.019999999999999130e-01,9.243995770738399065e-01,8.967315254165602045e-01,3.128719895055590006e-01
9.024999999999999689e-01,-1.362223150107884972e+00,-4.649395752536800708e-01,9.024999999999998579e-01,9.246627253615645747e-01,8.972835748542049572e-01,3.106215654984694763e-01
9.030000000000000249e-01,-1.362881310778885968e+00,-4.650458994185521777e-01,9.030000000000000249e-01,9.249272101974380655e-01,8.978354113603337350e-01,3.083793140650283870e-01
9.034999999999999698e-01,-1.363540032132946056e+00,-4.651529984372698712e-01,9.034999999999998588e-01,9.251930305702161794e-01,8.983870336956761848e-01,3.061452103526832169e-01
9.040000000000000258e-01,-1.364199313048654716e+00,-4.652608724145652075e-01,9.040000000000001368e-01,9.254601854632198421e-01,8.989384406340894529e-01,3.039192295416469070e-01
9.044999999999999707e-01,-1.364859152408431031e+00,-4.653695214459200313e-01,9.044999999999998597e-01,9.257286738543506477e-01,8.994896309625109998e-01,3.017013468454802783e-01
9.050000000000000266e-01,-1.365519549098511920e+00,-4.654789456176061102e-01,9.049999999999999156e-01,9.259984947161188362e-01,9.000406034809058653e-01,2.994915375116594669e-01
9.054999999999999716e-01,-1.366180502008939257e+00,-4.655891450067198845e-01,9.055000000000001936e-01,9.262696470156587258e-01,9.005913570022193726e-01,2.972897768221380299e-01
9.060000000000000275e-01,-1.366842010033541888e+00,-4.657001196812196042e-01,9.060000000000001386e-01,9.265421297147609092e-01,9.011418903523222834e-01,2.950960400938966721e-01
9.064999999999999725e-01,-1.367504072069923859e+00,-4.658118696999625774e-01,9.065000000000000835e-01,9.268159417698865754e-01,9.016922023699612820e-01,2.938636583618773335e-01
9.070000000000000284e-01,-1.368166687019452654e+00,-4.659243951127411409e-01,9.070000000000000284e-01,9.270910821321938222e-01,9.022422919067114577e-01,2.934904264258748618e-01
9.074999999999999734e-01,-1.368829853787240314e+00,-4.660376959603217406e-01,9.075000000000000844e-01,9.273675497475621921e-01,9.027921578269185732e-01,2.931171890828597748e-01
9.080000000000000293e-01,-1.369493571282134114e+00,-4.661517722744797365e-01,9.080000000000001403e-01,9.276453435566133221e-01,9.033417990076544335e-01,2.927439488541780377e-01
9.084999999999999742e-01,-1.370157838416699692e+00,-4.662666240780377058e-01,9.085000000000000853e-01,9.279244624947367015e-01,9.038912143386619302e-01,2.923707082533654744e-01
9.090000000000000302e-01,-1.370822654107209049e+00,-4.663822513849018025e-01,9.090000000000001412e-01,9.282049054921105435e-01,9.044404027223071907e-01,2.919974697861275059e-01
9.094999999999999751e-01,-1.371488017273625459e+00,-4.664986542000993941e-01,9.094999999999999751e-01,9.284866714737244342e-01,9.049893630735260652e-01,2.916242359503261605e-01
9.100000000000000311e-01,-1.372153926839590143e+00,-4.666158325198165313e-01,9.100000000000001421e-01,9.287697593594064216e-01,9.055380943197736121e-01,2.912510092359623104e-01
9.104999999999999760e-01,-1.372820381732410278e+00,-4.667337863314345303e-01,9.104999999999998650e-01,9.290541680638439992e-01,9.060865954009758028e-01,2.908777921251590182e-01
9.110000000000000320e-01,-1.373487380883040787e+00,-4.668525156135683307e-01,9.110000000000000320e-01,9.293398964966085307e-01,9.066348652694724564e-01,2.905045870921484918e-01
9.114999999999999769e-01,-1.374154923226075464e+00,-4.669720203361020228e-01,9.115000000000000879e-01,9.296269435621780097e-01,9.071829028899733860e-01,2.901313966032542102e-01
9.120000000000000329e-01,-1.374823007699731869e+00,-4.670923004602284823e-01,9.119999999999999218e-01,9.299153081599604853e-01,9.077307072395033316e-01,2.897582231168764344e-01
9.124999999999999778e-01,-1.375491633245835565e+00,-4.672133559384853418e-01,9.124999999999996447e-01,9.302049891843208185e-01,9.082782773073502236e-01,2.893850690834776085e-01
9.130000000000000338e-01,-1.376160798809809016e+00,-4.673351867147915173e-01,9.130000000000001448e-01,9.304959855245997780e-01,9.088256120950175543e-01,2.890119369455659282e-01
9.134999999999999787e-01,-1.376830503340657597e+00,-4.674577927244896181e-01,9.134999999999997566e-01,9.307882960651472359e-01,9.093727106161679785e-01,2.886388291376805748e-01
9.140000000000000346e-01,-1.377500745790955383e+00,-4.675811738943752016e-01,9.139999999999999236e-01,9.310819196853304947e-01,9.099195718965802371e-01,2.882657480863788924e-01
9.144999999999999796e-01,-1.378171525116831608e+00,-4.677053301427428478e-01,9.144999999999998685e-01,9.313768552595745875e-01,9.104661949740887605e-01,2.878926962102195675e-01
9.150000000000000355e-01,-1.378842840277958670e+00,-4.678302613794180775e-01,9.150000000000000355e-01,9.316731016573768231e-01,9.110125788985405926e-01,2.875196759197494178e-01
9.154999999999999805e-01,-1.379514690237537256e+00,-4.679559675057977652e-01,9.154999999999996474e-01,9.319706577433355399e-01,9.115587227317394348e-01,2.871466896174884043e-01
9.160000000000000364e-01,-1.380187073962283684e+00,-4.680824484148863318e-01,9.160000000000001474e-01,9.322695223771693129e-01,9.121046255473973519e-01,2.867737396979166964e-01
9.164999999999999813e-01,-1.380859990422415029e+00,-4.682097039913344916e-01,9.164999999999996483e-01,9.325696944137494837e-01,9.126502864310805929e-01,2.864008285474594073e-01
9.170000000000000373e-01,-1.381533438591639573e+00,-4.683377341114770553e-01,9.169999999999997042e-01,9.328711727031165912e-01,9.131957044801625178e-01,2.860279585444741590e-01
9.174999999999999822e-01,-1.382207417447138820e+00,-4.684665386433699563e-01,9.174999999999999822e-01,9.331739560905086828e-01,9.137408788037688634e-01,2.856551320592367049e-01
9.180000000000000382e-01,-1.382881925969558390e+00,-4.685961174468274426e-01,9.179999999999999272e-01,9.334780434163857388e-01,9.142858085227310028e-01,2.852823514539274408e-01
9.184999999999999831e-01,-1.383556963142991814e+00,-4.687264703734621007e-01,9.185000000000000941e-01,9.337834335164533206e-01,9.148304927695296573e-01,2.849096190826196362e-01
9.190000000000000391e-01,-1.384232527954969427e+00,-4.688575972667206604e-01,9.190000000000000391e-01,9.340901252216901041e-01,9.153749306882488224e-01,2.845369372912630590e-01
9.194999999999999840e-01,-1.384908619396443497e+00,-4.689894979619230742e-01,9.194999999999998730e-01,9.343981173583668642e-01,9.159191214345203669e-01,2.841643084176763701e-01
9.200000000000000400e-01,-1.385585236461778003e+00,-4.691221722862984889e-01,9.199999999999999289e-01,9.347074087480762294e-01,9.164630641754795137e-01,2.837917347915291377e-01
9.204999999999999849e-01,-1.386262378148730212e+00,-4.692556200590279336e-01,9.204999999999998739e-01,9.350179982077575502e-01,9.170067580897023340e-01,2.834192187343329006e-01
9.210000000000000409e-01,-1.386940043458445349e+00,-4.693898410912751840e-01,9.210000000000001519e-01,9.353298845497202141e-01,9.175502023671702201e-01,2.830467625594267345e-01
9.214999999999999858e-01,-1.387618231395436386e+00,-4.695248351862300606e-01,9.215000000000002078e-01,9.356430665816662939e-01,9.180933962092063805e-01,2.826743685719670940e-01
9.220000000000000417e-01,-1.388296940967575166e+00,-4.696606021391455665e-01,9.220000000000001528e-01,9.359575431067208573e-01,9.186363388284295439e-01,2.823020390689140457e-01
9.224999999999999867e-01,-1.388976171186079078e+00,-4.697971417373725811e-01,9.225000000000000977e-01,9.362733129234515062e-01,9.191790294487065527e-01,2.819297763390206102e-01
9.230000000000000426e-01,-1.389655921065496402e+00,-4.699344537604027705e-01,9.230000000000000426e-01,9.365903748258993522e-01,9.197214673050936318e-01,2.815575826628206602e-01
9.234999999999999876e-01,-1.390336189623696095e+00,-4.700725379799031156e-01,9.235000000000000986e-01,9.369087276035988898e-01,9.202636516437929792e-01,2.811854603126179297e-01
9.240000000000000435e-01,-1.391016975881852469e+00,-4.702113941597543256e-01,9.240000000000001545e-01,9.372283700416060848e-01,9.208055817220981432e-01,2.808134115524740793e-01
9.244999999999999885e-01,-1.391698278864433647e+00,-4.703510220560908062e-01,9.244999999999998774e-01,9.375493009205243533e-01,9.213472568083428405e-01,2.804414386381994251e-01
9.250000000000000444e-01,-1.392380097599189792e+00,-4.704914214173357978e-01,9.249999999999999334e-01,9.378715190165254345e-01,9.218886761818539943e-01,2.800695438173396168e-01
9.254999999999999893e-01,-1.393062431117138456e+00,-4.706325919842425654e-01,9.255000000000002114e-01,9.381950231013806984e-01,9.224298391328958902e-01,2.796977293291667555e-01
9.260000000000000453e-01,-1.393745278452554137e+00,-4.707745334899289813e-01,9.260000000000001563e-01,9.385198119424824625e-01,9.229707449626252114e-01,2.793259974046684579e-01
9.264999999999999902e-01,-1.394428638642952745e+00,-4.709172456599186041e-01,9.265000000000003233e-01,9.388458843028706369e-01,9.235113929830340851e-01,2.789543502665381980e-01
9.270000000000000462e-01,-1.395112510729081601e+00,-4.710607282121758166e-01,9.269999999999998241e-01,9.391732389412577042e-01,9.240517825169057842e-01,2.785827901291639819e-01
9.274999999999999911e-01,-1.395796893754907231e+00,-4.712049808571482368e-01,9.274999999999998801e-01,9.395018746120554765e-01,9.245919128977589940e-01,2.782113191986189116e-01
9.280000000000000471e-01,-1.396481786767600042e+00,-4.713500032978008014e-01,9.280000000000001581e-01,9.398317900654001855e-01,9.251317834697991849e-01,2.778399396726528581e-01
9.284999999999999920e-01,-1.397167188817523886e+00,-4.714957952296540689e-01,9.284999999999996589e-01,9.401629840471780186e-01,9.256713935878697619e-01,2.774686537406807485e-01
9.290000000000000480e-01,-1.397853098958224516e+00,-4.716423563408234099e-01,9.289999999999999369e-01,9.404954552990474337e-01,9.262107426174011060e-01,2.770974635837751276e-01
9.294999999999999929e-01,-1.398539516246414260e+00,-4.717896863120600859e-01,9.294999999999997708e-01,9.408292025584739093e-01,9.267498299343541746e-01,2.767263713746561660e-01
9.300000000000000488e-01,-1.399226439741963146e+00,-4.719377848167801703e-01,9.299999999999999378e-01,9.411642245587429345e-01,9.272886549251829758e-01,2.763553792776825557e-01
9.304999999999999938e-01,-1.399913868507883574e+00,-4.720866515211137315e-01,9.304999999999998828e-01,9.415005200289977561e-01,9.278272169867698427e-01,2.759844894488442946e-01
9.310000000000000497e-01,-1.400601801610321218e+00,-4.722362860839360854e-01,9.310000000000000497e-01,9.418380876942564761e-01,9.283655155263851322e-01,2.756137040357516943e-01
9.314999999999999947e-01,-1.401290238118537701e+00,-4.723866881569060427e-01,9.314999999999998836e-01,9.421769262754435825e-01,9.289035499616316027e-01,2.752430251776297188e-01
9.320000000000000506e-01,-1.401979177104904828e+00,-4.725378573845062102e-01,9.320000000000001616e-01,9.425170344894113761e-01,9.294413197203985622e-01,2.748724550053082138e-01
9.324999999999999956e-01,-1.402668617644888371e+00,-4.726897934040797944e-01,9.324999999999998845e-01,9.428584110489681702e-01,9.299788242408085770e-01,2.745019956412140250e-01
9.330000000000000515e-01,-1.403358558817036306e+00,-4.728424958458705696e-01,9.329999999999999405e-01,9.432010546629073788e-01,9.305160629711657361e-01,2.741316491993638915e-01
9.334999999999999964e-01,-1.404048999702967482e+00,-4.729959643330548524e-01,9.334999999999999964e-01,9.435449640360227264e-01,9.310530353699126849e-01,2.737614177853577302e-01
9.340000000000000524e-01,-1.404739939387360304e+00,-4.731501984817880202e-01,9.339999999999997193e-01,9.438901378691488819e-01,9.315897409055722278e-01,2.733913034963684208e-01
9.344999999999999973e-01,-1.405431376957938738e+00,-4.733051979012349308e-01,9.344999999999996643e-01,9.442365748591736718e-01,9.321261790567038075e-01,2.730213084211388086e-01
9.350000000000000533e-01,-1.406123311505461437e+00,-4.734609621936143875e-01,9.349999999999998312e-01,9.445842736990759381e-01,9.326623493118471053e-01,2.726514346399709354e-01
9.354999999999999982e-01,-1.406815742123710855e+00,-4.736174909542306688e-01,9.354999999999996652e-01,9.449332330779417477e-01,9.331982511694801863e-01,2.722816842247219316e-01
9.360000000000000542e-01,-1.407508667909479927e+00,-4.737747837715152177e-01,9.360000000000001652e-01,9.452834516809949239e-01,9.337338841379647647e-01,2.719120592387963553e-01
9.364999999999999991e-01,-1.408202087962559634e+00,-4.739328402270641116e-01,9.364999999999996660e-01,9.456349281896234693e-01,9.342692477354954672e-01,2.715425617371409750e-01
9.370000000000000551e-01,-1.408896001385730123e+00,-4.740916598956753658e-01,9.369999999999999440e-01,9.459876612814057673e-01,9.348043414900547576e-01,2.711731937662359981e-01
9.375000000000000000e-01,-1.409590407284745828e+00,-4.742512423453877912e-01,9.375000000000000000e-01,9.463416496301328973e-01,9.353391649393580920e-01,2.708039573640927400e-01
9.380000000000000560e-01,-1.410285304768324366e+00,-4.744115871375156890e-01,9.380000000000001670e-01,9.466968919058394993e-01,9.358737176308087324e-01,2.704348545602462961e-01
9.385000000000000009e-01,-1.410980692948136772e+00,-4.745726938266918715e-01,9.385000000000003340e-01,9.470533867748280876e-01,9.364079991214449006e-01,2.700658873757491585e-01
9.390000000000000568e-01,-1.411676570938793951e+00,-4.747345619609001366e-01,9.389999999999998348e-01,9.474111328996929204e-01,9.369420089778938143e-01,2.696970578231674409e-01
9.395000000000000018e-01,-1.412372937857834909e+00,-4.748971910815166231e-01,9.395000000000001128e-01,9.477701289393511974e-01,9.374757467763182861e-01,2.693283679065747727e-01
9.400000000000000577e-01,-1.413069792825716986e+00,-4.750605807233450606e-01,9.400000000000001688e-01,9.481303735490618223e-01,9.380092121023719809e-01,2.689598196215483572e-01
9.405000000000000027e-01,-1.413767134965802086e+00,-4.752247304146571816e-01,9.404999999999998916e-01,9.484918653804593758e-01,9.385424045511449043e-01,2.685914149551637542e-01
9.410000000000000586e-01,-1.414464963404347797e+00,-4.753896396772274713e-01,9.410000000000001696e-01,9.488546030815750987e-01,9.390753237271203258e-01,2.682231558859901055e-01
9.415000000000000036e-01,-1.415163277270492515e+00,-4.755553080263718591e-01,9.414999999999997815e-01,9.492185852968647586e-01,9.396079692441205999e-01,2.678550443840869155e-01
9.420000000000000595e-01,-1.415862075696247668e+00,-4.757217349709872978e-01,9.419999999999997264e-01,9.495838106672348511e-01,9.401403407252604261e-01,2.674870824109989997e-01
9.425000000000000044e-01,-1.416561357816482847e+00,-4.758889200135864583e-01,9.425000000000001155e-01,9.499502778300689121e-01,9.406724378028963329e-01,2.671192719197530985e-01
9.430000000000000604e-01,-1.417261122768917136e+00,-4.760568626503355882e-01,9.429999999999998384e-01,9.503179854192529419e-01,9.412042601185814927e-01,2.667516148548544908e-01
9.435000000000000053e-01,-1.417961369694107132e+00,-4.762255623710945907e-01,9.434999999999998943e-01,9.506869320652020505e-01,9.417358073230125415e-01,2.663841131522828309e-01
9.440000000000000613e-01,-1.418662097735435168e+00,-4.763950186594509417e-01,9.440000000000003944e-01,9.510571163948854378e-01,9.422670790759841708e-01,2.660167687394902059e-01
9.445000000000000062e-01,-1.419363306039097550e+00,-4.765652309927597696e-01,9.445000000000001172e-01,9.514285370318567026e-01,9.427980750463378357e-01,2.656495835353963053e-01
9.450000000000000622e-01,-1.420064993754094340e+00,-4.767361988421809915e-01,9.449999999999999512e-01,9.518011925962754916e-01,9.433287949119133486e-01,2.652825594503874784e-01
9.455000000000000071e-01,-1.420767160032218701e+00,-4.769079216727142856e-01,9.454999999999997851e-01,9.521750817049327020e-01,9.438592383595043600e-01,2.649156983863131254e-01
9.460000000000000631e-01,-1.421469804028044459e+00,-4.770803989432388370e-01,9.459999999999997300e-01,9.525502029712832330e-01,9.443894050848056221e-01,2.645490022364833105e-01
9.465000000000000080e-01,-1.422172924898915003e+00,-4.772536301065504194e-01,9.464999999999998970e-01,9.529265550054651923e-01,9.449192947923645836e-01,2.641824728856670412e-01
9.470000000000000639e-01,-1.422876521804933958e+00,-4.774276146093973106e-01,9.469999999999998419e-01,9.533041364143306495e-01,9.454489071955366475e-01,2.638161122100899370e-01
9.475000000000000089e-01,-1.423580593908951863e+00,-4.776023518925185396e-01,9.474999999999998979e-01,9.536829458014702832e-01,9.459782420164333239e-01,2.634499220774326189e-01
9.480000000000000648e-01,-1.424285140376557068e+00,-4.777778413906815791e-01,9.479999999999999538e-01,9.540629817672379165e-01,9.465072989858754893e-01,2.630839043468289340e-01
9.485000000000000098e-01,-1.424990160376063297e+00,-4.779540825327148190e-01,9.484999999999998987e-01,9.544442429087786062e-01,9.470360778433484228e-01,2.627180608688652885e-01
9.490000000000000657e-01,-1.425695653078501213e+00,-4.781310747415536411e-01,9.490000000000001767e-01,9.548267278200548436e-01,9.475645783369475161e-01,2.623523934855784834e-01
9.495000000000000107e-01,-1.426401617657603538e+00,-4.783088174342682297e-01,9.495000000000000107e-01,9.552104350918714237e-01,9.480928002233353080e-01,2.619869040304561025e-01
9.500000000000000666e-01,-1.427108053289798173e+00,-4.784873100221063158e-01,9.499999999999999556e-01,9.555953633119046442e-01,9.486207432676918572e-01,2.616215943284334045e-01
9.505000000000000115e-01,-1.427814959154195540e+00,-4.786665519105269828e-01,9.504999999999999005e-01,9.559815110647222891e-01,9.491484072436685571e-01,2.612564661958962087e-01
9.510000000000000675e-01,-1.428522334432577034e+00,-4.788465424992398578e-01,9.509999999999998455e-01,9.563688769318170468e-01,9.496757919333371767e-01,2.608915214406773986e-01
9.515000000000000124e-01,-1.429230178309386368e+00,-4.790272811822392507e-01,9.514999999999999014e-01,9.567574594916262720e-01,9.502028971271471169e-01,2.605267618620593084e-01
9.520000000000000684e-01,-1.429938489971718685e+00,-4.792087673478437337e-01,9.519999999999999574e-01,9.571472573195621836e-01,9.507297226238748955e-01,2.601621892507716693e-01
9.525000000000000133e-01,-1.430647268609307021e+00,-4.793910003787313912e-01,9.524999999999999023e-01,9.575382689880382880e-01,9.512562682305756301e-01,2.597978053889933858e-01
9.530000000000000693e-01,-1.431356513414514753e+00,-4.795739796519755682e-01,9.529999999999999583e-01,9.579304930664908069e-01,9.517825337625391846e-01,2.594336120503527021e-01
